provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;45;2;14;28045002_14_6;2025;5;3;73;V;78;V;82;V;84;V;76;V;68;V;75;V;88;V;92;V;92;V;96;V;99;V;98;V;104;V;107;V;105;V;103;V;100;V;91;V;87;V;89;V;85;V;80;V;81;V
28;47;2;1;28047002_1_38;2025;5;3;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V
28;47;2;7;28047002_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;2;V;1;V;3;V;1;V;2;V
28;47;2;8;28047002_8_8;2025;5;3;9;V;4;V;3;V;3;V;4;V;6;V;12;V;6;V;8;V;5;V;9;V;6;V;5;V;4;V;5;V;6;V;10;V;14;V;21;V;15;V;29;V;41;V;36;V;29;V
28;47;2;9;28047002_9_49;2025;5;3;6;V;6;V;4;V;5;V;5;V;5;V;3;V;3;V;4;V;4;V;6;V;4;V;4;V;3;V;2;V;2;V;1;V;3;V;3;V;3;V;4;V;6;V;4;V;4;V
28;47;2;12;28047002_12_8;2025;5;3;11;V;6;V;5;V;5;V;6;V;8;V;15;V;8;V;11;V;7;V;11;V;9;V;7;V;6;V;7;V;8;V;12;V;17;V;24;V;18;V;31;V;45;V;38;V;32;V
28;47;2;14;28047002_14_6;2025;5;3;57;V;66;V;69;V;68;V;65;V;63;V;61;V;74;V;76;V;78;V;78;V;84;V;91;V;94;V;95;V;90;V;86;V;80;V;71;V;71;V;53;V;33;V;23;V;43;V
28;47;2;20;28047002_20_59;2025;5;3;0,6;V;0,6;V;0,3;V;0,3;V;0,3;V;0,3;V;0,4;V;0,5;V;0,8;V;0,5;V;0,3;V;0,3;V;0,1;V;0,2;V;0,1;V;0,2;V;0,2;V;0,2;V;0,3;V;0,2;V;0,3;V;0,6;V;1;V;1,3;V
28;47;2;30;28047002_30_59;2025;5;3;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,2;V;0,3;V;0,3;V
28;47;2;42;28047002_42_2;2025;5;3;1,4;V;1,4;V;1,3;V;1,3;V;1,3;V;1,3;V;1,4;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,4;V
28;47;2;44;28047002_44_2;2025;5;3;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;47;2;431;28047002_431_59;2025;5;3;0,2;V;0,2;V;0,2;V;0,1;V;0,1;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,1;V;0,1;V;0,3;V;0,4;V;0,5;V
28;49;3;7;28049003_7_8;2025;5;3;3;V;1;V;1;V;4;V;3;V;3;V;5;V;4;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V
28;49;3;8;28049003_8_8;2025;5;3;22;V;12;V;14;V;23;V;28;V;23;V;24;V;17;V;9;V;7;V;7;V;4;V;3;V;3;V;3;V;3;V;4;V;5;V;7;V;13;V;8;V;9;V;14;V;12;V
28;49;3;9;28049003_9_49;2025;5;3;6;V;4;V;5;V;4;V;6;V;8;V;6;V;5;V;5;V;3;V;1;V;3;V;4;V;1;V;2;V;3;V;4;V;2;V;3;V;1;V;2;V;4;V;3;V;6;V
28;49;3;10;28049003_10_49;2025;5;3;16;V;18;V;15;V;13;V;12;V;12;V;12;V;14;V;12;V;10;V;8;V;7;V;7;V;5;V;4;V;3;V;3;V;1;V;2;V;3;V;4;V;3;V;4;V;4;V
28;49;3;12;28049003_12_8;2025;5;3;26;V;14;V;16;V;30;V;33;V;28;V;33;V;23;V;12;V;10;V;10;V;6;V;5;V;5;V;5;V;5;V;6;V;7;V;9;V;15;V;10;V;11;V;16;V;15;V
28;49;3;14;28049003_14_6;2025;5;3;27;V;42;V;35;V;24;V;13;V;26;V;26;V;37;V;63;V;73;V;79;V;86;V;91;V;95;V;95;V;94;V;93;V;90;V;82;V;72;V;78;V;78;V;66;V;60;V
28;5;2;1;28005002_1_38;2025;5;3;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;5;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V
28;5;2;6;28005002_6_48;2025;5;3;0,8;V;0,8;V;0,8;V;0,8;V;0,8;V;0,9;V;0,8;V;0,8;V;0,7;V;0,7;V;0,7;V;0,7;V;0,8;V;0,7;V;0,7;V;0,7;V;0,7;V;0,8;V;0,8;V;0,8;V;0,8;V;0,8;V;0,7;V;0,7;V
28;5;2;7;28005002_7_8;2025;5;3;1;V;1;V;1;V;4;V;2;V;6;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;5;2;8;28005002_8_8;2025;5;3;14;V;14;V;13;V;18;V;15;V;27;V;21;V;10;V;7;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;5;V;5;V;10;V;8;V;8;V;7;V;7;V;8;V
28;5;2;9;28005002_9_49;2025;5;3;6;V;6;V;6;V;2;V;2;V;3;V;5;V;12;V;13;V;9;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;6;V;6;V;7;V;6;V
28;5;2;10;28005002_10_49;2025;5;3;11;V;14;V;15;V;11;V;13;V;15;V;16;V;18;V;21;V;9;V;9;V;10;V;3;V;7;V;4;V;8;V;6;V;6;V;6;V;10;V;11;V;7;V;8;V;7;V
28;5;2;12;28005002_12_8;2025;5;3;16;V;16;V;15;V;24;V;19;V;36;V;27;V;13;V;9;V;6;V;6;V;6;V;5;V;5;V;5;V;5;V;7;V;7;V;14;V;11;V;10;V;9;V;9;V;10;V
28;5;2;14;28005002_14_6;2025;5;3;26;V;29;V;25;V;19;V;26;V;12;V;22;V;53;V;67;V;81;V;86;V;90;V;96;V;99;V;99;V;102;V;99;V;94;V;84;V;79;V;73;V;75;V;72;V;64;V
28;58;4;7;28058004_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;58;4;8;28058004_8_8;2025;5;3;3;V;3;V;6;V;14;V;15;V;17;V;11;V;10;V;5;V;4;V;4;V;4;V;3;V;2;V;2;V;4;V;3;V;5;V;7;V;5;V;6;V;7;V;7;V;4;V
28;58;4;10;28058004_10_49;2025;5;3;1;V;5;V;11;V;16;V;26;V;;N;;N;51;V;16;V;1;V;1;V;4;V;54;V;;N;;N;20;V;1;V;25;V;;N;29;V;39;V;34;V;31;V;19;V
28;58;4;12;28058004_12_8;2025;5;3;5;V;5;V;8;V;16;V;17;V;19;V;13;V;19;V;8;V;6;V;6;V;6;V;5;V;4;V;4;V;6;V;5;V;7;V;9;V;7;V;8;V;9;V;9;V;6;V
28;58;4;14;28058004_14_6;2025;5;3;79;V;73;V;58;V;42;V;45;V;46;V;55;V;58;V;76;V;84;V;87;V;88;V;92;V;92;V;94;V;95;V;89;V;86;V;80;V;82;V;79;V;71;V;60;V;64;V
28;58;4;20;28058004_20_59;2025;5;3;0,5;V;0,2;V;0,9;V;1,7;V;1,7;V;1,8;V;1,2;V;1;V;0,5;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,1;V;0,1;V;0,4;V;0,5;V
28;58;4;30;28058004_30_59;2025;5;3;0,3;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;58;4;42;28058004_42_2;2025;5;3;1,4;V;1,4;V;1,4;V;1,5;V;1,4;V;1,4;V;1,4;V;1,4;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,4;V;1,3;V;1,4;V;1,4;V;1,4;V;1,4;V;1,4;V;1,4;V
28;58;4;44;28058004_44_2;2025;5;3;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;58;4;431;28058004_431_59;2025;5;3;0,2;V;0,1;V;0,2;V;0,3;V;0,3;V;0,3;V;0,2;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;6;4;7;28006004_7_8;2025;5;3;3;V;3;V;4;V;3;V;3;V;3;V;4;V;6;V;5;V;3;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;6;4;8;28006004_8_8;2025;5;3;14;V;16;V;15;V;11;V;13;V;16;V;19;V;18;V;9;V;4;V;6;V;4;V;3;V;1;V;1;V;2;V;2;V;2;V;6;V;9;V;3;V;4;V;7;V;7;V
28;6;4;10;28006004_10_49;2025;5;3;1;V;4;V;5;V;8;V;6;V;4;V;6;V;8;V;8;V;5;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;2;V;2;V;7;V;5;V;6;V;3;V
28;6;4;12;28006004_12_8;2025;5;3;19;V;21;V;20;V;16;V;18;V;21;V;25;V;27;V;16;V;9;V;11;V;8;V;6;V;4;V;4;V;5;V;5;V;5;V;9;V;12;V;6;V;7;V;10;V;10;V
28;6;4;14;28006004_14_6;2025;5;3;31;V;18;V;21;V;49;V;53;V;49;V;44;V;43;V;67;V;79;V;79;V;88;V;88;V;95;V;94;V;95;V;93;V;92;V;82;V;73;V;74;V;68;V;66;V;65;V
28;6;4;20;28006004_20_59;2025;5;3;1,8;V;3,1;V;3,1;V;3;V;1,5;V;1,4;V;1,3;V;1,5;V;1,2;V;0,3;V;0,3;V;0,5;V;0,3;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,6;V;0,8;V;0,2;V;0,5;V;0,9;V
28;6;4;30;28006004_30_59;2025;5;3;0,2;V;0,3;V;0,3;V;0,2;V;0,1;V;0,1;V;0,1;V;0,2;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;6;4;42;28006004_42_2;2025;5;3;1,3;V;1,4;V;1,4;V;1,5;V;1,4;V;1,4;V;1,4;V;1,4;V;1,4;V;1,4;V;1,4;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V;1,3;V
28;6;4;44;28006004_44_2;2025;5;3;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V;0,1;V
28;6;4;431;28006004_431_59;2025;5;3;0,7;V;1,1;V;1,1;V;1,1;V;0,6;V;0,6;V;0,6;V;0,7;V;0,4;V;0,2;V;0,2;V;0,3;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,2;V;0,3;V;0,2;V;0,3;V;0,3;V
28;65;14;7;28065014_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;65;14;8;28065014_8_8;2025;5;3;11;V;16;V;20;V;19;V;15;V;20;V;13;V;13;V;7;V;4;V;4;V;4;V;5;V;4;V;3;V;4;V;5;V;6;V;9;V;10;V;9;V;10;V;8;V;8;V
28;65;14;9;28065014_9_49;2025;5;3;2;V;2;V;3;V;9;V;6;V;6;V;4;V;5;V;4;V;2;V;1;V;2;V;1;V;2;V;3;V;2;V;2;V;3;V;3;V;5;V;4;V;4;V;4;V;13;V
28;65;14;10;28065014_10_49;2025;5;3;14;V;2;V;15;V;31;V;28;V;21;V;14;V;12;V;15;V;17;V;21;V;21;V;18;V;15;V;13;V;10;V;11;V;11;V;10;V;11;V;12;V;10;V;6;V;2;V
28;65;14;12;28065014_12_8;2025;5;3;13;V;18;V;22;V;21;V;17;V;22;V;17;V;18;V;9;V;6;V;6;V;6;V;7;V;6;V;5;V;6;V;7;V;8;V;11;V;12;V;12;V;12;V;10;V;10;V
28;65;14;14;28065014_14_6;2025;5;3;54;V;48;V;30;V;27;V;38;V;36;V;47;V;52;V;71;V;84;V;89;V;90;V;91;V;93;V;97;V;97;V;93;V;86;V;79;V;78;V;80;V;71;V;64;V;64;V
28;67;1;7;28067001_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;67;1;8;28067001_8_8;2025;5;3;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;6;V;2;V;2;V;3;V;3;V
28;67;1;10;28067001_10_49;2025;5;3;10;V;9;V;11;V;12;V;10;V;9;V;7;V;6;V;6;V;6;V;4;V;4;V;5;V;6;V;5;V;4;V;4;V;4;V;5;V;7;V;10;V;8;V;7;V;8;V
28;67;1;12;28067001_12_8;2025;5;3;4;V;3;V;3;V;4;V;3;V;7;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;5;V;8;V;4;V;4;V;5;V;5;V
28;67;1;14;28067001_14_6;2025;5;3;23;V;29;V;35;V;26;V;33;V;59;V;78;V;81;V;86;V;87;V;91;V;95;V;94;V;97;V;99;V;99;V;98;V;92;V;76;V;56;V;77;V;62;V;60;V;36;V
28;7;4;7;28007004_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;7;4;8;28007004_8_8;2025;5;3;6;V;4;V;5;V;7;V;11;V;11;V;14;V;8;V;4;V;3;V;3;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;7;V;6;V;5;V;9;V;7;V;5;V
28;7;4;9;28007004_9_49;2025;5;3;6;V;2;V;4;V;3;V;3;V;3;V;6;V;3;V;6;V;8;V;4;V;4;V;3;V;4;V;2;V;4;V;1;V;5;V;13;V;6;V;3;V;1;V;1;V;2;V
28;7;4;12;28007004_12_8;2025;5;3;8;V;6;V;7;V;9;V;13;V;13;V;17;V;11;V;6;V;5;V;5;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;9;V;8;V;7;V;11;V;9;V;7;V
28;7;4;14;28007004_14_6;2025;5;3;64;V;67;V;58;V;56;V;54;V;55;V;57;V;68;V;80;V;84;V;86;V;88;V;91;V;92;V;94;V;94;V;92;V;89;V;82;V;82;V;81;V;73;V;72;V;67;V
28;74;7;7;28074007_7_8;2025;5;3;4;V;3;V;3;V;4;V;4;V;6;V;3;V;7;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;9;V;2;V;3;V;2;V;2;V
28;74;7;8;28074007_8_8;2025;5;3;18;V;13;V;14;V;27;V;28;V;30;V;20;V;22;V;11;V;6;V;6;V;5;V;5;V;3;V;3;V;5;V;6;V;9;V;13;V;15;V;9;V;14;V;13;V;10;V
28;74;7;9;28074007_9_49;2025;5;3;10;V;11;V;10;V;7;V;6;V;7;V;6;V;5;V;3;V;2;V;2;V;2;V;3;V;6;V;5;V;5;V;4;V;3;V;3;V;5;V;6;V;7;V;7;V;5;V
28;74;7;10;28074007_10_49;2025;5;3;16;V;13;V;11;V;10;V;12;V;13;V;12;V;9;V;7;V;7;V;5;V;5;V;4;V;3;V;3;V;2;V;3;V;2;V;4;V;6;V;9;V;11;V;10;V;6;V
28;74;7;12;28074007_12_8;2025;5;3;24;V;17;V;20;V;33;V;34;V;40;V;26;V;32;V;17;V;10;V;10;V;8;V;9;V;6;V;6;V;8;V;9;V;13;V;17;V;29;V;12;V;18;V;16;V;14;V
28;74;7;14;28074007_14_6;2025;5;3;49;V;37;V;30;V;23;V;27;V;27;V;48;V;49;V;71;V;82;V;85;V;89;V;88;V;91;V;92;V;92;V;90;V;81;V;75;V;71;V;74;V;65;V;61;V;59;V
28;80;3;7;28080003_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;80;3;8;28080003_8_8;2025;5;3;5;V;5;V;3;V;4;V;5;V;9;V;8;V;6;V;5;V;4;V;2;V;3;V;2;V;2;V;1;V;2;V;2;V;3;V;6;V;5;V;5;V;7;V;7;V;5;V
28;80;3;10;28080003_10_49;2025;5;3;9;V;9;V;7;V;7;V;4;V;8;V;8;V;7;V;7;V;6;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;12;V;9;V;2;V;1;V;2;V;1;V;1;V
28;80;3;12;28080003_12_8;2025;5;3;7;V;7;V;5;V;6;V;7;V;11;V;10;V;8;V;7;V;6;V;4;V;5;V;4;V;4;V;3;V;4;V;4;V;5;V;8;V;7;V;7;V;9;V;9;V;7;V
28;80;3;14;28080003_14_6;2025;5;3;55;V;39;V;39;V;34;V;39;V;36;V;46;V;59;V;78;V;82;V;90;V;78;V;90;V;93;V;96;V;94;V;92;V;91;V;78;V;74;V;71;V;66;V;66;V;48;V
28;9;1;7;28009001_7_8;2025;5;3;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;9;1;8;28009001_8_8;2025;5;3;11;V;9;V;8;V;6;V;5;V;6;V;6;V;8;V;5;V;2;V;2;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;9;V;9;V;5;V;5;V;6;V;8;V
28;9;1;9;28009001_9_49;2025;5;3;4;V;8;V;7;V;8;V;4;V;3;V;3;V;4;V;3;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V
28;9;1;12;28009001_12_8;2025;5;3;13;V;11;V;10;V;8;V;7;V;8;V;8;V;10;V;7;V;4;V;4;V;6;V;6;V;6;V;6;V;6;V;6;V;7;V;11;V;11;V;7;V;7;V;8;V;10;V
28;9;1;14;28009001_14_6;2025;5;3;51;V;55;V;57;V;66;V;65;V;64;V;65;V;66;V;74;V;93;V;96;V;97;V;102;V;100;V;104;V;106;V;103;V;99;V;86;V;78;V;82;V;81;V;78;V;74;V
28;92;5;1;28092005_1_38;2025;5;3;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;92;5;6;28092005_6_48;2025;5;3;0,4;V;0,5;V;0,4;V;0,4;V;0,4;V;0,7;V;0,5;V;0,4;V;0,4;V;0,3;V;0,3;V;0,3;V;0,4;V;0,3;V;0,3;V;0,3;V;0,3;V;0,4;V;0,3;V;0,4;V;0,4;V;0,4;V;0,4;V;0,4;V
28;92;5;7;28092005_7_8;2025;5;3;3;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;3;V;3;V;3;V;2;V
28;92;5;8;28092005_8_8;2025;5;3;13;V;19;V;14;V;8;V;9;V;9;V;13;V;6;V;4;V;4;V;3;V;5;V;3;V;3;V;2;V;3;V;4;V;12;V;18;V;10;V;14;V;18;V;15;V;9;V
28;92;5;10;28092005_10_49;2025;5;3;13;V;14;V;14;V;6;V;7;V;12;V;13;V;10;V;4;V;2;V;3;V;4;V;9;V;11;V;8;V;4;V;5;V;5;V;7;V;20;V;29;V;22;V;15;V;9;V
28;92;5;12;28092005_12_8;2025;5;3;17;V;22;V;17;V;11;V;12;V;12;V;18;V;11;V;9;V;7;V;6;V;9;V;7;V;6;V;5;V;7;V;8;V;17;V;23;V;14;V;19;V;23;V;20;V;12;V
28;92;5;14;28092005_14_6;2025;5;3;57;V;40;V;43;V;53;V;59;V;62;V;62;V;73;V;84;V;87;V;93;V;88;V;96;V;97;V;98;V;98;V;94;V;88;V;77;V;84;V;76;V;66;V;66;V;61;V
28;102;1;1;28102001_1_38;2025;5;4;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;102;1;6;28102001_6_48;2025;5;4;0,4;V;0,4;V;0,4;V;0,4;V;0,3;V;0,3;V;0,3;V;0,4;V;0,4;V;0,4;V;0,4;V;0,3;V;0,3;V;0,3;V;0,4;V;0,4;V;0,3;V;0,4;V;0,3;V;0,4;V;0,4;V;0,4;V;0,3;V;0,4;V
28;102;1;7;28102001_7_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;11;V;4;V;3;V
28;102;1;10;28102001_10_49;2025;5;4;3;V;5;V;4;V;4;V;4;V;5;V;4;V;4;V;3;V;3;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;12;28102001_12_8;2025;5;4;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;13;V;6;V;5;V
28;102;1;14;28102001_14_6;2025;5;4;69;V;66;V;64;V;65;V;64;V;60;V;62;V;61;V;63;V;71;V;76;V;84;V;84;V;84;V;84;V;83;V;84;V;80;V;77;V;74;V;70;V;57;V;62;V;63;V
28;106;1;7;28106001_7_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;106;1;8;28106001_8_8;2025;5;4;9;V;8;V;8;V;6;V;5;V;9;V;5;V;4;V;4;V;4;V;5;V;5;V;7;V;5;V;4;V;5;V;5;V;7;V;8;V;12;V;9;V;7;V;4;V;3;V
28;106;1;9;28106001_9_49;2025;5;4;7;V;9;V;8;V;7;V;5;V;5;V;6;V;6;V;4;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;5;V;4;V
28;106;1;12;28106001_12_8;2025;5;4;11;V;10;V;10;V;8;V;7;V;12;V;7;V;6;V;6;V;6;V;7;V;7;V;9;V;7;V;6;V;7;V;7;V;9;V;10;V;14;V;11;V;9;V;6;V;5;V
28;106;1;14;28106001_14_6;2025;5;4;61;V;53;V;50;V;56;V;58;V;53;V;59;V;72;V;76;V;82;V;83;V;81;V;83;V;82;V;83;V;82;V;81;V;79;V;74;V;65;V;66;V;64;V;64;V;65;V
28;115;3;7;28115003_7_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;115;3;8;28115003_8_8;2025;5;4;8;V;8;V;5;V;4;V;4;V;3;V;5;V;4;V;5;V;4;V;4;V;5;V;3;V;2;V;2;V;2;V;3;V;5;V;6;V;8;V;6;V;5;V;4;V;3;V
28;115;3;9;28115003_9_49;2025;5;4;1;V;1;V;3;V;7;V;7;V;6;V;4;V;3;V;2;V;1;V;2;V;1;V;3;V;1;V;2;V;1;V;1;V;2;V;1;V;1;V;2;V;2;V;2;V;3;V
28;115;3;12;28115003_12_8;2025;5;4;10;V;10;V;7;V;6;V;6;V;5;V;7;V;6;V;7;V;6;V;6;V;7;V;5;V;4;V;4;V;4;V;5;V;7;V;8;V;10;V;8;V;7;V;6;V;5;V
28;115;3;14;28115003_14_6;2025;5;4;47;V;28;V;31;V;39;V;46;V;52;V;46;V;58;V;62;V;66;V;68;V;69;V;71;V;71;V;69;V;74;V;70;V;67;V;64;V;59;V;59;V;56;V;54;V;49;V
28;120;1;7;28120001_7_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2025;5;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;9;28120001_9_49;2025;5;4;5;V;25;V;4;V;11;V;2;V;7;V;8;V;4;V;9;V;15;V;3;V;5;V;22;V;8;V;1;V;1;V;6;V;10;V;3;V;8;V;18;V;3;V;11;V;7;V
28;120;1;10;28120001_10_49;2025;5;4;2;V;4;V;1;V;2;V;1;V;1;V;2;V;1;V;2;V;6;V;2;V;1;V;6;V;4;V;1;V;1;V;1;V;2;V;1;V;2;V;7;V;2;V;2;V;2;V
28;120;1;12;28120001_12_8;2025;5;4;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;120;1;14;28120001_14_6;2025;5;4;100;V;99;V;100;V;96;V;95;V;94;V;94;V;93;V;95;V;100;V;102;V;102;V;94;V;91;V;89;V;91;V;93;V;102;V;98;V;90;V;92;V;97;V;97;V;93;V
